Date,EPS
2020-12-31,$1.50
2020-09-30,$0.82
2020-06-30,$0.41
2020-03-31,$-1.76
2019-12-31,$-0.14
2019-09-30,$0.55
2019-06-30,$1.23
2019-03-31,$1.18
2018-12-31,$-0.14
2018-09-30,$0.10
2018-06-30,$0.56
2018-03-31,$0.30
2017-12-31,$0.46
2017-09-30,$0.43
2017-06-30,$0.59
2017-03-31,$0.90
2016-12-31,$-0.14
2016-09-30,$-0.02
2016-06-30,$0.07
2016-03-31,$0.01
2015-12-31,$-0.07
2015-09-30,$-1.11
2015-06-30,$0.34
2015-03-31,$0.54
2014-12-31,$0.20
2014-09-30,$0.35
2014-06-30,$0.27
2014-03-31,$0.41
2013-12-31,$1.42
2013-09-30,$0.04
2013-06-30,$-0.07
2013-03-31,$0.66
2012-12-31,$0.27
2012-09-30,$0.40
2012-06-30,$-0.26
2012-03-31,$0.00
2011-12-31,$0.00
2011-09-30,$0.00
2011-06-30,$0.00
2011-03-31,$0.00
2010-12-31,$0.00
2010-09-30,$0.00
2010-06-30,$0.00
2009-12-31,$0.00
2008-12-31,$0.00
